billion,n. 十亿；大量num. 十亿adj. 十亿的n. （Billion）（法）比利翁（人名）
Greek,n. 希腊语；希腊人；（有希腊字母名称的）大学生联谊会会员adj. 希腊的；希腊人的，希腊语的n. （美）格雷克（人名）
courage,n. 勇气；胆量n. (Courage)人名；(英)卡里奇；(法)库拉热
secretary,n. 秘书；书记；部长；大臣
cloak,"n.斗蓬,宽大外衣,掩护vt.用外衣遮蔽,披斗篷"
undergo,vt. 经历，经受；忍受
obvious,adj. 明显的；显著的；平淡无奇的
thorough,adj. 彻底的；十分的；周密的
citizen,n. 公民；市民；老百姓
transistor,n. 晶体管（收音机）
acceptance,n. 接纳；赞同；容忍
subscribe,vi. 订阅；捐款；认购；赞成；签署vt. 签署；赞成；捐助
verb,n. 动词；动词词性；动词性短语或从句n. (Verb) （俄）韦尔布（人名）
strength,n. 力量；力气；兵力；长处
quantify,vt. 量化；为…定量；确定数量vi. 量化；定量
meter,n. 米；仪表；[计量] 公尺；韵律vt. 用仪表测量vi. 用表计量n. (Meter)人名；(英)米特；(塞)梅特
enterprise,n. 企业；事业；进取心；事业心
happy,adj. 幸福的；高兴的；巧妙的n. (Happy)人名；(英、瑞典、喀)哈皮
define,vt. 定义；使明确；规定n. (Define)人名；(英)德法恩；(葡)德菲内
typewriter,n. 打字机
terrain,n. [地理] 地形，地势；领域；地带
mere,adj. 仅仅的；只不过的n. 小湖；池塘n. (Mere)人名；(日)目连(姓)；(西)梅雷
disaster,n. 灾难，灾祸；不幸
endless,adj. 无止境的；连续的；环状的；漫无目的的
goal,n. 目标；球门，得分数；终点vi. 攻门，射门得分
foul,adj. 犯规的；邪恶的；污秽的；淤塞的vt. 犯规；弄脏；淤塞；缠住，妨害vi. 犯规；腐烂；缠结n. 犯规；缠绕adv. 违反规则地，不正当地
deprive,vt. 使丧失，剥夺
stripe,n. 条纹，斑纹；种类vt. 加条纹于…
comply,vi. 遵守；顺从，遵从；答应
critic,n. 批评家，评论家；爱挑剔的人
loudly,adv. 大声地，响亮地
seize,vt. 抓住；夺取；理解；逮捕vi. 抓住；利用；（机器）卡住
achieve,vt. 取得；获得；实现；成功vi. 达到预期的目的，实现预期的结果，如愿以偿
beer,n. 啤酒vi. 喝啤酒n. (Beer)人名；(法、德、俄、罗、捷、瑞典)贝尔；(英、西、南非)[纺] 比尔
blunder,n. 愚蠢（或粗心）的错误，大错v. 犯大错，笨嘴笨舌；跌跌撞撞地走；误入（某地）
tuck,"n.缝摺,活力,鼓声,船尾突出部下方,食物(尤指点心、蛋糕)vt.打摺,卷起,挤进,塞,使隐藏vi.折成摺子,缩拢"
heritage,n. 遗产；传统；继承物；继承权n. (Heritage)人名；(英)赫里蒂奇
erect,adj. 竖立的，笔直的；因性刺激而勃起的；（毛发）竖起的v. （使）竖立；建造；创立；安装；勃起
navigation,n. 航行；航海
resort,n. 凭借，手段；度假胜地；常去之地vi. 求助，诉诸；常去；采取某手段或方法
contrary,adj. 相反的；对立的adv. 相反地n. 相反；反面
recycle,v. 回收利用；使再循环；重新使用n. 回收利用，循环使用
prestige,n. 威望，声望；声誉adj. 令人敬仰的；受尊重的；贵重的n. （Prestige）（英）普雷斯蒂奇（人名）
lime,n. 石灰；酸橙；绿黄色vt. 撒石灰于；涂粘鸟胶于adj. 绿黄色的n. (Lime)人名；(法)利姆
continent,n. 大陆，洲，陆地adj. 自制的，克制的
residential,adj. 住宅的；与居住有关的
plant,n. 工厂，车间；植物；设备；庄稼vt. 种植；培养；栽培；安置vi. 种植n. （Plant）（英、西、意）普兰特（人名）；（法）普朗（人名）
thirsty,adj. 口渴的，口干的；渴望的，热望的
landlady,n. 女房东；女地主；女店主
invasion,n. 入侵，侵略；侵袭；侵犯
local,adj. 当地的，地方性的；局部的；局域的；本地通话的；（火车）慢车的n. 当地人；附近的小酒馆；慢车；当地的分支机构；炒股散户；本地新闻；局部
susceptible,adj. 易受影响的；易感动的；容许……的n. 易得病的人
splash,"n.溅,飞溅,斑点v.溅,泼,溅湿"
touch,"n.触,触觉,接触,联系,轻触,碰,缺点,格调vt.接触,触摸,触及,达到,涉及,点缀,使接触,感动vi.触摸,接近,涉及,提到"
wit,n. 智慧；才智；智力n. (Wit)人名；(泰)威；(英、德、波)威特v. 古知道；即
rehearsal,n. 排演；预演；练习；训练；叙述
conversion,n. 转换；变换；[金融] 兑换；改变信仰
wage,n. 工资；报酬；代价；报应v. 进行，发动（运动、战争等）；开展n. (Wage) （美）伟杰（人名）
chaos,n. 混沌，混乱n. (Chaos)人名；(西)查奥斯
restore,vt. 恢复；修复；归还vi. 恢复；还原
alphabet,n. 字母表，字母系统；入门，初步n. Google创建的名为Alphabet的公司，改变Google原有公司架构，旨在使其当下主要业务和长期投资项目间的区别更加清晰。
possession,n. 拥有；财产；领地；自制；着迷
interior,n. 内部，里面；内景；内陆，腹地；内政，内务；本质adj. 内部的，里面的；内位的；内陆的，腹地的；内务的，内政的；心灵的，精神的；本质的
wipe,vt. 擦；消除；涂上vi. 擦；打n. 擦拭；用力打
precipitate,"n.沉淀物vt.猛抛,使陷入,促成,使沉淀vi.猛地落下adj.突如其来的,陡然下降(或下落)的,贸然轻率的"
become,vi. 成为；变得；变成vt. 适合；相称
socialism,n. 社会主义
electron,n. 电子
king,"n.国王,君主,(部落的)首领,纸牌中的Kvt.立...为王vi.做国王,统治"
blend,vt. 混合vi. 混合；协调n. 混合；掺合物
misunderstand,vt. 误解；误会
another,det. 又一，另一；另外的，不同的；类似pron. 又一，另一；另外的，不同的；类似adj. 不同的；另一个（人）；类似的
grind,vt. 磨碎；磨快vi. 磨碎；折磨n. 磨；苦工作n. (Grind)人名；(法、德)格林德
neglect,v. 忽视，忽略；疏忽；漏做n. 忽略，忽视；未被重视
active,adj. 积极的；活跃的；主动的；有效的；现役的n. 主动语态；积极分子
kneel,vi. 跪下，跪
notice,n. 通知，布告；注意；公告vt. 通知；注意到；留心vi. 引起注意
thirteen,n. 十三；十三岁；十三个num. 十三adj. 十三的；十三个的
mysterious,adj. 神秘的；不可思议的；难解的
honey,n. 蜂蜜；宝贝；甜蜜adj. 甘美的；蜂蜜似的vt. 对…说甜言蜜语；加蜜使甜vi. 奉承；说甜言蜜语n. (Honey)人名；(英)霍尼
nineteen,num. 十九n. 十九个；十九岁；十九号
rat,n. 鼠；卑鄙小人，叛徒vi. 捕鼠；背叛，告密n. （Rat）（法、意、印、瑞典）拉特；（泰）叻（人名）
doctor,"n.医生,博士,[古]学者,俚修理师vt.授以博士学位,诊断,修改,美治疗,搀混(食物、饮料),修改vi.行医"
philosopher,n. 哲学家；哲人
ban,"n.禁令vt.禁止,取缔(书刊等)"
sausage,n. 香肠；腊肠；装香肠的碎肉
bitter,adj. 苦的；痛苦的；尖刻的；充满仇恨的n. 苦味；苦啤酒adv. 激烈地；严寒刺骨地vt. 使变苦n. (Bitter)人名；(英、法、德、芬、捷、匈)比特
yes,"adv. 是, 是的n. 是（表示肯定）"
incredible,adj. 不能相信的，难以置信的；极好的，极大的
refresh,vt. 更新；使……恢复；使……清新；消除……的疲劳vi. 恢复精神；喝饮料，吃点心；补充给养
delta,n. （河流的）三角洲；德耳塔（希腊字母的第四个字）n. (Delta)人名；(英、罗、葡)德尔塔
overhead,"adj.在头上的,高架的n.企业一般管理费用,天花板adv.在头顶上,在空中,在高处"
wherever,adv. 无论什么地方；究竟在哪里conj. 无论在哪里；无论什么情况下
somehow,adv. 以某种方法；莫名其妙地
agree,vt. 同意，赞成；承认；约定，商定vi. 同意，意见一致；约定，商定
close,"v.关,关闭,结束,停止,使靠近,靠拢,会合,包围n.结束adj.近的,紧密的,精密的,齐根的,封闭的,亲密的,闷气的adv.接近,紧密地"
mainland,n. 大陆；本土adj. 大陆的；本土的n. (Mainland)人名；(英)梅因兰
version,n. 版本；译文；倒转术
output,n. 输出，输出量；产量；出产vt. 输出
example,n. 例子；榜样vt. 作为…的例子；为…做出榜样vi. 举例
altogether,adv. 完全地；总共；总而言之n. 整个；裸体
threaten,vt. 威胁；恐吓；预示vi. 威胁；可能来临
company,n. 公司；陪伴，同伴；连队vi. 古交往vt. 古陪伴n. （Company）（美、瑞）孔帕尼（人名）
thunder,n. 雷；轰隆声；恐吓vi. 打雷；怒喝vt. 轰隆地发出；大声喊出
lie,vi. 躺；说谎；位于；展现vt. 谎骗n. 谎言；位置n. (Lie)人名；(罗、挪、瑞典)利；(中)李(普通话·威妥玛)
clutch,v. 紧握；（因害怕或痛苦）突然抓住；突然感到恐惧n. 离合器（踏板）；一群；控制；紧握；一窝蛋；女式无带手提包adj. 紧要关头的
scale,"n.刻度,衡量,比例,数值范围,比例尺,天平,等级vt.依比例决定,攀登,测量vi.剥落,生水垢,重,攀登,衡量"
individual,adj. 个人的；个别的；独特的n. 个人，个体
actually,adv. 实际上；事实上
cross,n. 交叉，十字；十字架，十字形物vi. 交叉；杂交；横过vt. 杂交；渡过；使相交adj. 交叉的，相反的；乖戾的；生气的
chess,n. 国际象棋，西洋棋n. (Chess)人名；(英)切斯
market,n. 市场；行情；股票市场；市面；集市；销路；商店vt. 在市场上出售vi. 做买卖n. (Market)人名；(塞)马尔凯特
purpose,n. 目的；用途；意志vt. 决心；企图；打算
racial,adj. 种族的；人种的
boat,n. 小船；轮船vi. 划船
somebody,pron. 有人，某人；重要人物n. 大人物，重要人物
box,"n.盒子,箱,包厢,岗亭,一拳v.装...入盒中,打耳光,拳击"
wooden,adj. 木制的；僵硬的，呆板的
converge,vt. 使汇聚vi. 聚集；靠拢；收敛
fist,n. 拳，拳头；〈口〉笔迹；掌握；[印]指标参见号vt. 紧握；握成拳；用拳打
thing,n. 事情；东西；事物；情况
custom,n. 习惯，惯例；风俗；经常光顾；[总称]（经常性的）顾客adj. （衣服等）定做的，定制的
springtime,n. 春天；春季；初期
possibility,n. 可能性；可能发生的事物
inquire,vt. 询问；查究；问明vi. 询问；查究；询价
game,n. 游戏；比赛；猎物，野味adj. 勇敢的vi. 赌博n. (Game)人名；(英)盖姆；(法)加姆；(西)加梅
leather,n. 皮革；皮革制品vt. 用皮革包盖；抽打adj. 皮的；皮革制的n. (Leather)人名；(英)莱瑟
eligible,adj. 合格的，合适的；符合条件的；有资格当选的n. 合格者；适任者；有资格者
baffle,vt. 使…困惑；使…受挫折；用挡板控制n. 挡板；困惑vi. 做徒劳挣扎
over,"adv.结束,越过,从头到尾 prep.在...之上,越过adj.上面的vt.额外的东西,越过n.额外的东西"
ample,adj. 丰富的；足够的；宽敞的n. (Ample)人名；(西)安普尔
herself,pron. 她自己（she的反身代词）；她亲自
barrier,n. 障碍物，屏障；界线vt. 把……关入栅栏n. （Barrier）（法）巴里耶（人名）
could,aux. 能够， 可以；可能；差点就，本来有可能；很想v. 能（can 的过去式）
submarine,n. 潜水艇；海底生物adj. 海底的；水下的vt. 用潜水艇攻击vi. 在下疾行；在下滑动
pronunciation,n. 发音；读法
bother,vt. 烦扰，打扰；使……不安；使……恼怒vi. 操心，麻烦；烦恼n. 麻烦；烦恼
awfully,adv. 可怕地；十分；非常；很
straightforward,adj. 简单的；坦率的；明确的；径直的adv. 直截了当地；坦率地
crude,adj. 粗糙的；天然的，未加工的；粗鲁的n. 原油；天然的物质
saving,n. 节约；挽救；存款adj. 节约的；挽救的；补偿的；保留的prep. 考虑到；除...之外n. (Saving)人名；(瑞典)萨温
software,n. 软件
premier,adj. 首要的；第一的；最初的n. 总理，首相；（加拿大的）地区总理
streamline,vt. 把…做成流线型；使现代化；组织；使合理化；使简单化n. 流线；流线型adj. 流线型的
hamburger,n. 汉堡包，火腿汉堡；牛肉饼，肉饼；碎牛肉n. (Hamburger)人名；(英)汉堡；(瑞典)汉布里耶；(德)汉布格尔
region,n. 地区；范围；部位
bowl,n. 碗；木球；大酒杯vi. 玩保龄球；滑动；平稳快速移动vt. 投球；旋转；平稳快速移动
may,aux. 可以，能够；可能，也许；祝，愿；会，能
previous,adj. 以前的；早先的；过早的adv. 在先；在…以前
exposition,n. 博览会；阐述；展览会
extinct,adj. 灭绝的，绝种的；熄灭的vt. 使熄灭
ink,n. 墨水，油墨; （乌贼分泌的）墨液 vt. 给…上油墨（以供印刷、签订合同等）; 签名（在…上）; 涂油墨
phenomenon,n. 现象；奇迹；杰出的人才
official,adj. 官方的；正式的；公务的n. 官员；公务员；高级职员
astronaut,n. 宇航员，航天员；太空旅行者
notion,n. 概念；见解；打算
subsidy,n. 补贴；津贴；补助金
accustomed,adj. 习惯的；通常的；独有的v. 使习惯于（accustom的过去分词）
bike,n. 自行车；脚踏车vi. 骑自行车（或摩托车）n. (Bike)人名；(土、土库、塞)比克
present,"n.赠品,礼物,现在,瞄准adj.现在的,出席的,当面的vt.介绍,引见,给,赠送,上演,提出,呈现vi.举枪瞄准"
always,adv. 永远，一直；总是；常常
arouse,vt. 引起；唤醒；鼓励vi. 激发；醒来；发奋
miracle,n. 奇迹，奇迹般的人或物；惊人的事例n. (Miracle)人名；(英)米勒克尔；(意、西)米拉克莱
court,n. 法院；球场；朝廷；奉承vt. 招致（失败、危险等）；向…献殷勤；设法获得vi. 求爱n. (Court)人名；(英)考特；(法)库尔
production,n. 成果；产品；生产；作品
vegetable,n. 蔬菜；植物；植物人adj. 蔬菜的；植物的
empire,n. 帝国；帝王统治，君权n. (Empire)人名；(法)昂皮尔
means,n. 手段；方法；财产vt. 用意；意味着；预示；意义重大（mean 的第三人称单数）vi. 意欲（mean 的第三人称单数）
salute,n. 致敬，欢迎；敬礼vt. 行礼致敬，欢迎vi. 致意，打招呼；行礼
aerial,adj. 空中的，航空的；空气的；空想的n. [电讯] 天线
dozen,n. 十二个，一打adj. 一打的
neck,n. 脖子；衣领；海峡vi. 搂著脖子亲吻；变狭窄vt. 使变细；与…搂著脖子亲吻n. (Neck)人名；(德、意、英)内克
optical,adj. 光学的；眼睛的，视觉的
sheep,n. 羊，绵羊；胆小鬼
costly,adj. 昂贵的；代价高的n. (Costly)人名；(英)科斯特利
weakness,n. 弱点；软弱；嗜好
tooth,n. 牙齿vt. 给……装齿vi. 啮合n. (Tooth)人名；(英)图思
cue,n. 提示，暗示；线索vt. 给…暗示n. (Cue)人名；(西)库埃
creation,n. 创造，创作；创作物，产物
reliable,adj. 可靠的；可信赖的n. 可靠的人
desk,n. 办公桌；服务台；编辑部；（美）讲道台；乐谱架adj. 书桌的；桌上用的；伏案做的
naughty,adj. 顽皮的，淘气的；不听话的；没规矩的；不适当的；下流的
stubborn,adj. 顽固的；顽强的；难处理的
born,v. 出生；出现（bear 的过去分词）adj. 天生的；出生的；天赋的；创造的n. (Born) （美、德、爱、英、丹）博恩（人名）
window,n. 窗；窗口；窗户
discharge,"vt.卸下,放出,清偿(债务),履行(义务),解雇,开(炮),放(枪),射(箭)vi.卸货,流注n.卸货,流出,放电"
airline,n. 航空公司；航线adj. 航线的
feeling,n. 感觉，触觉；感情，情绪；同情adj. 有感觉的；有同情心的；富于感情的v. 感觉；认为（feel的现在分词）；触摸
ensure,vt. 保证，确保；使安全
leak,"n.漏洞,漏出,漏出物,泄漏,俚撒尿vi.漏,泄漏vt.使渗漏"
snatch,v.攫取n.攫取
roll,"adj.滚动,滚转,(使)摇摆,(使)摇晃,卷起,卷拢vt.辗,轧n.(一)卷,卷形物,摇晃,摆动,名单"
wine,n. 酒，葡萄酒；紫红色vi. 喝酒vt. 请…喝酒n. (Wine)人名；(英)瓦恩
engage,vt. 吸引，占用；使参加；雇佣；使订婚；预定；攻击，与……开战；使啮合vi. 从事；参与；答应，保证
fish,"n.鱼,鱼肉,鱼类,接合板vt.钓,钓鱼,查出,用接合板连接vi.捕鱼,钓鱼,用钩捞取,间接探听,拉摸索寻找"
attend,vt. 出席；上（大学等）；照料；招待；陪伴vi. 出席；致力于；照料；照顾
finance,n. 财政，财政学；金融vt. 负担经费，供给…经费vi. 筹措资金n. (Finance)人名；(法)菲南斯
exaggerate,vt. 使扩大；使增大vi. 夸大；夸张
grab,vt. 攫取；霸占；将…深深吸引vi. 攫取；夺取n. 攫取；霸占；夺取之物
degree,n. 程度，等级；度；学位；阶层
skeptical,adj. 怀疑的；（哲学）怀疑论的，不可知论的
foremost,adj. 最重要的；最先的adv. 首先；居于首位地
legal,adj. 法律的；合法的；法定的；依照法律的n. （Legal）（法）勒加尔（人名）
jolly,"adj.欢乐的,高兴的,快活的"
test,n. 测验，考查；测试；检验；化验v. 测验；化验，检查；试验，测试；考验
dictation,n. 听写；口述；命令
inexpensive,adj. 便宜的
absorb,vt. 吸收；吸引；承受；理解；使…全神贯注
Marxism,马克思主义
fluid,n. 流体，液体adj. 流动的；不固定的，易变的；流畅的，优美的；液压传动的
tip,"n.顶,尖端,梢,倾斜,轻击,末端,小费,秘密消息vt.在...顶端装附加物,使倾斜,使翻倒,暗示,轻击,给,泄露,给小费vi.倾斜,翻倒,倾覆,踮脚走,给小费n.提示,技巧"
lay,"vt.放置,铺设,产(卵)提出,平息,布置vi.下蛋,打赌n.位置,层面,形势,短叙事诗adj.世俗的,外行的 vbl.lie的过去式"
nationality,n. 国籍，国家；民族；部落
regime,n. 政权，政体；社会制度；管理体制
aggressive,adj. 侵略性的；好斗的；有进取心的；有闯劲的
handkerchief,n. 手帕；头巾，围巾
pot,n. 壶；盆；罐vt. 把…装罐；射击；节略vi. 随手射击n. (Pot)人名；(柬)布特；(捷)波特；(法)波
bit,"n.小块,少量,片刻,马嚼子,辅币vt.上马嚼子,控制 vbl.咬n.[计]位,比特"
dying,adj.垂死的
ditch,"n.沟,沟渠,壕沟"
intent,n. 意图；目的；含义adj. 专心的；急切的；坚决的
but,conj. 但是；而是；然而adv. 仅仅，只prep. 除…以外n. (But)人名；(俄、罗)布特；(越)笔
oneself,pron. 自己；亲自；（不受他人影响的）自己
controversial,adj. 有争议的；有争论的
cover,"n.盖子,封面,藉口vt.覆盖,铺,掩饰,保护,掩护,包括,包含,适用vi.覆盖,涂,代替"
self,n. 自己，自我；本质；私心adj. 同一的vt. 使自花授精；使近亲繁殖vi. 自花授精n. （Self）（英）塞尔夫（人名）
export,n. 输出，出口；出口商品vi. 输出物资vt. 输出，出口
drainage,n. 排水；排水系统；污水；排水面积
ascribe,vt. 归因于；归咎于
institute,n. （尤指科学、教育的）机构，研究所，学会；机构建筑；（与法律相关的）注释，概要v. 实行，建立；授予……职位；提出（诉讼）
card,n. 卡片；纸牌；明信片vt. 记于卡片上n. （Card）（英）卡德（人名）
house,n. 住宅；家庭；机构；议会；某种用途的建筑物vt. 覆盖；给…房子住；把…储藏在房内vi. 住n. (House)人名；(英)豪斯
cafeteria,n. 自助餐厅； 小餐厅；快餐厅
lawn,n. 草地；草坪n. (Lawn)人名；(缅)朗
open,adj. 公开的；敞开的；空旷的；坦率的；营业着的vi. 开始；展现vt. 公开；打开n. 公开；空旷；户外
brittle,adj. 易碎的，脆弱的；易生气的
voyage,n. 航行；航程；旅行记vi. 航行；航海vt. 飞过；渡过
straight,"adj.直的,诚实的,正直的,率直的,整齐的adv.直,直接,一直"
hers,pron. （上文提过的女性）她的，属于她的n. (Hers) （法、美、英）埃尔（人名）
eleven,n. 十一；十一个adj. 十一的；十一个的num. 十一；十一个
twist,"n.一扭,扭曲,盘旋,曲折,歪曲,手法,螺旋状vt.拧,扭曲,绞,搓,捻,使苦恼,使转动,编织vi.扭弯,扭曲,缠绕,扭动,呈螺旋形"
compass,n. 指南针，罗盘；圆规vt. 包围
member,n. 成员；会员；议员
run,vi. 经营；奔跑；运转vt. 管理，经营；运行；参赛n. 奔跑；赛跑；趋向；奔跑的路程n. (Run)人名；(塞)鲁恩
jewish,adj. 犹太人的；犹太族的
hatred,n. 憎恨；怨恨；敌意
plot,n. 情节；图表；阴谋；（专用的）小块土地vt. 密谋；绘图；划分；标绘vi. 密谋；策划；绘制n. （Plot）（捷、法）普洛特；普洛（人名）
creature,n. 动物，生物；人；创造物
insulate,vt. 隔离，使孤立；使绝缘，使隔热
mutter,vi. 咕哝；喃喃自语vt. 咕哝；抱怨地说；低声含糊地说n. 咕哝；喃喃低语n. （Mutter）（法）米泰；（德、匈、西）穆特；（英）马特（人名）
religion,n. 宗教；宗教信仰
stain,vt. 玷污；败坏；给…着色vi. 污染；被玷污；被染污n. 污点；瑕疵；着色剂
traverse,"n.横贯,横断,横木,障碍,否认,反驳,(建筑)通廊vt.横过,穿过,经过,在...来回移动,反对,详细研究vi.横越,横断,旋转,来回移动adj.横断的,横的"
spontaneous,adj. 自发的；自然的；无意识的
refer,vi. 参考；涉及；提到；查阅vt. 涉及；委托；归诸于；使…求助于
heir,n. [法] 继承人；后嗣；嗣子
competitive,adj. 竞争的；比赛的；求胜心切的
social,adj. 社会的，社交的；群居的n. 联谊会；联欢会
aircraft,n. 飞机，航空器
corresponding,adj. 相当的，相应的；一致的；通信的v. 类似（correspond的ing形式）；相配
south,n. 南；（罗盘的）南方adj. 位于南方的；（风）来自南方的；南部居民的adv. 向南，朝南v. 朝南移动；（天体）穿过子午线n. (South) （美）苏（人名）
theft,n. 盗窃；偷；赃物
ease,n. 容易；舒适；安逸v. 减轻，缓解；小心缓缓地移动；使容易；放松；（使）贬值；（股票价格、利率等）下降，下跌
pudding,n. 布丁
corporation,n. 公司；法人（团体）；社团；市政当局
safety,n. 安全；保险；安全设备；保险装置；安打
infinite,adj. 无限的，无穷的；无数的；极大的n. 无限；[数] 无穷大；无限的东西（如空间，时间）
fixture,n. 设备；固定装置；固定于某处不大可能移动之物
catalog,n. [图情][计] 目录；登记vt. 登记；为…编目录vi. 编目录；按确定价格收入目录（等于catalogue）
Britain,n. 英国；不列颠
flag,"n.旗,标记v.标记"
somewhere,adv. 在某处；到某处n. 某个地方
independent,adj. 独立的；单独的；无党派的；不受约束的n. 独立自主者；无党派者
reproach,n. 责备；耻辱vt. 责备；申斥
glow,"vi.发光,发热"
toss,"v.投,掷"
composite,"adj.合成的,复合的n.合成物"
propose,vt. 建议；打算，计划；求婚vi. 建议；求婚；打算
letter,n. 信；字母，文字；证书；文学，学问；字面意义vt. 写字母于vi. 写印刷体字母n. （Letter）（美、英、巴西）莱特（人名）
delegation,n. 代表团；授权；委托
dread,v. 惧怕，担心；敬畏n. 恐惧，可怕的人（或物）；（鸟群的）惊飞，惊起；将头发编成“骇人”发型的人adj. 可怕的；令人敬畏的
naked,adj. 裸体的；无装饰的；无证据的；直率的
biology,n. （一个地区全部的）生物；生物学
oak,n. 橡树；橡木色；橡木家具adj. 栎树的；栎木制的n. (Oak)人名；(英)奥克
crazy,adj. 疯狂的；狂热的，着迷的
childhood,n. 童年时期；幼年时代
chord,n. 弦；和弦；香水的基调n. (Chord)人名；(英)科德
aspect,n. 方面；方向；形势；外貌
slave,n. 奴隶；从动装置vi. 苦干；拼命工作n. (Slave)人名；(塞、罗)斯拉韦
scrap,n. 碎片；残余物；打架；少量vt. 废弃；使解体；拆毁adj. 废弃的；零碎的vi. 吵架
journal,n. 日报，杂志；日记；分类账
cure,"v.治愈,治疗n.治愈,痊愈"
recession,n. 衰退；不景气；后退；凹处
detach,vt. 分离；派遣；使超然
forum,n. 论坛，讨论会；法庭；公开讨论的广场
communist,n. 共产党员；共产主义者adj. 共产主义的
shake,vt. 动摇；摇动；震动；握手vi. 动摇；摇动；发抖n. 摇动；哆嗦
toward,prep. 向；趋向；对于；接近（时间）；靠近；用于，为了（同 towards）adj. 即将来到的，进行中的n. (Toward) （美、加、沙特）特沃德
donkey,n. 驴子；傻瓜；顽固的人
choke,vt. 呛；使窒息；阻塞；抑制；扑灭vi. 窒息；阻塞；说不出话来n. 窒息；噎；[动力] 阻气门
broad,adj. 宽的，辽阔的；显著的；大概的n. 宽阔部分adv. 宽阔地n. (Broad)人名；(英、德)布罗德
dairy,n. 奶制品；乳牛；制酪场；乳品店；牛奶及乳品业adj. 乳品的；牛奶的；牛奶制的；产乳的
soft,adj. 软的，柔软的；温柔的，温和的；软弱的；笨的adv. 柔软地；温和地n. 柔性；柔软的东西；柔软部分
liner,n. 班轮，班机；衬垫；画线者
charter,n. 宪章；执照；特许状；（法律或政策的）漏洞；（飞机、船等的）租用v. 包租；发给特许执照adj. 包租的n. (Charter) （美、英）查特（人名）
law,n. 法; 法学; 规律; 法制
timid,adj. 胆小的；羞怯的
guardian,n. [法] 监护人，保护人；守护者adj. 守护的n. (Guardian)人名；(西)瓜尔迪安
nap,n. 小睡，打盹儿；细毛；孤注一掷vt. 使拉毛vi. 小睡；疏忽n. (Nap)人名；(朝、越)纳
install,vt. 安装；任命；安顿
scarcely,adv. 几乎不，简直不；几乎没有；决不； 刚……就……；仅仅，刚刚；勉强，刚；根本不可能；不可能，不会
severely,adv. 严重地；严格地，严厉地；纯朴地
buckle,n. 带扣，搭钩；（尤指鞋的）扣形饰物v. 扣住，用搭扣装饰；屈服，退让；使弯曲变形；（人）精神崩溃n. (Buckle) （美、英、加）巴克尔（人名）
subtract,vt. 减去；扣掉
bright,adj. 明亮的，鲜明的；聪明的；愉快的adv. 明亮地；光明地；欢快地n. 车头灯光n. (Bright)人名；(英)布赖特
stranger,n. 陌生人；外地人；局外人n. (Stranger)人名；(瑞典)斯特朗格；(英)斯特兰杰
himself,pron. 他自己；他亲自，他本人
lightly,adv. 轻轻地；轻松地；容易地；不费力地
fertilizer,n. [肥料] 肥料；受精媒介物；促进发展者
hour,n. 小时；钟头；课时；…点钟n. (Hour)人名；(法)乌尔；(柬)胡
endeavor,n. 努力；尽力（等于 endeavour）vi. 努力；尽力（等于 endeavour）vt. 努力；尽力（等于 endeavour）
undo,vt. 取消；解开；破坏；扰乱vi. 撤消
torrent,n. 奔流；倾注；迸发；连续不断；急流，激流；（话语、感情的）迸发n. (Torrent) （西、法、美等）托伦特（人名）
appreciable,adj. 可感知的；可评估的；相当可观的
sleep,vi. 睡，睡觉n. 睡眠n. (Sleep)人名；(英)斯利普
interpretation,n. 解释；翻译；演出
mood,n. 情绪，语气；心境；气氛n. (Mood)人名；(英)穆德；(瑞典)莫德
alternative,adj. 供选择的；选择性的；交替的n. 二中择一；供替代的选择
cook,v. 做饭，烹调；（食物）被烧煮；（非正式）篡改，伪造；密谋；干得起劲n. 厨师n. (Cook) （美）库克（人名）
reception,n. 接待；接收；招待会；感受；反应
scheme,n. 计划；组合；体制；诡计vi. 搞阴谋；拟订计划vt. 计划；策划n. (Scheme)人名；(瑞典)谢默
obstacle,n. 障碍，干扰，妨碍；障碍物
title,n. 冠军；标题；头衔；权利；字幕vt. 加标题于；赋予头衔；把…称为adj. 冠军的；标题的；头衔的
scissors,n. 剪刀；剪式跳法v. 剪开；删除（scissor的第三人称单数）
lend,vt. 贷；增添，提供；把……借给vi. 贷款n. (Lend)人名；(德)伦德
color,n. 颜色；肤色；颜料；脸色vt. 粉饰；给...涂颜色；歪曲vi. 变色；获得颜色
access,"n.通路,访问,入门vt.存取,接近"
yet,adv. 还；但是；已经conj. 但是；然而n. (Yet)人名；(东南亚国家华语)一
mute,adj. 哑的；沉默的；无声的vt. 减弱……的声音；使……柔和n. 哑巴；弱音器；闭锁音n. (Mute)人名；(塞)穆特
entity,n. 实体；存在
enclose,vt. 围绕；装入；放入封套
Italy,n. 意大利（欧洲南部国家）
interim,adj. 临时的，暂时的；中间的；间歇的n. 过渡时期，中间时期；暂定
site,n. 地点；位置；场所vt. 设置；为…选址
compliment,n. 恭维；称赞；问候；致意；道贺vt. 恭维；称赞
revolutionary,adj. 革命的；旋转的；大变革的n. 革命者
fridge,n. 电冰箱n. (Fridge)人名；(英)弗里奇
come,vi. 来；开始；出现；发生；变成；到达vt. 做；假装；将满（…岁）int. 嗨！n. (Come)人名；(英)科姆；(阿尔巴)乔梅
skim,v.撇去
